source_id,target_id,relation_type,target_in_dataset,used_for_grouping
7060,80,PARENT,False,False
7066,277,PARENT,True,True
7082,5262,PREQUEL,True,True
7103,6327,ALTERNATIVE,True,True
7108,5034,PARENT,True,True
7144,3072,PREQUEL,False,False
7175,4737,PREQUEL,True,True
7175,13431,SEQUEL,True,True
7175,8355,SIDE_STORY,True,True
7175,8356,SIDE_STORY,True,True
7175,8357,SIDE_STORY,True,True
7176,9340,SIDE_STORY,True,True
7176,145704,SIDE_STORY,False,False
7179,4027,PREQUEL,True,True
7193,4876,ALTERNATIVE,False,False
7193,7651,SUMMARY,True,True
7193,145909,ALTERNATIVE,False,False
7193,8554,ALTERNATIVE,False,False
7193,108626,ALTERNATIVE,True,True
7193,109364,ALTERNATIVE,False,False
7230,6992,SEQUEL,True,True
7262,99911,ALTERNATIVE,True,True
7264,5049,PREQUEL,True,True
7270,2581,PARENT,True,True
7270,3927,PARENT,True,True
7276,6337,CHARACTER,True,False
7279,1662,ALTERNATIVE,False,False
7285,1491,ALTERNATIVE,False,False
7322,6030,PARENT,True,True
7367,20,PARENT,True,True
7375,3956,PREQUEL,True,True
7375,12823,SEQUEL,True,True
7411,18597,OTHER,True,False
7453,6443,PARENT,True,True
7461,147928,PARENT,True,True
7463,6425,PREQUEL,True,True
7468,6201,PARENT,True,True
7536,2582,SEQUEL,False,False
7536,3256,PARENT,True,True
7540,3653,PREQUEL,True,True
7568,4896,PARENT,True,True
7651,7193,PARENT,True,True
7654,6211,PARENT,True,True
7669,6408,SEQUEL,True,True
7723,104388,SEQUEL,False,False
7730,9849,SIDE_STORY,True,True
7740,6704,PREQUEL,True,True
7740,6633,PARENT,True,True
7744,5973,PARENT,True,True
7759,5671,PARENT,True,True
7782,6205,PARENT,True,True
7805,6347,PARENT,True,True
7857,9630,SEQUEL,True,True
7857,5355,PARENT,True,True
7875,6791,PARENT,True,True
7902,5114,PARENT,True,True
8042,5141,PARENT,True,True
8176,2225,CHARACTER,False,False
8314,5005,PARENT,True,True
8316,8196,SEQUEL,True,True
8316,5005,CHARACTER,True,False
8368,8367,PREQUEL,True,True
8368,8369,SEQUEL,True,True
8368,966,PARENT,False,False
8440,1519,PARENT,True,True
8492,8494,ALTERNATIVE,False,False
4106,6,PARENT,False,False
4334,9121,SIDE_STORY,True,True
4901,1519,PREQUEL,True,True
4985,10153,SEQUEL,True,True
4985,76,ALTERNATIVE,True,True
5032,5031,PREQUEL,True,True
5277,4063,PREQUEL,True,True
5277,9355,SIDE_STORY,True,True
5306,1731,PREQUEL,True,True
5306,8995,SEQUEL,True,True
5306,8909,SIDE_STORY,True,True
5690,8038,PREQUEL,True,True
5690,8190,SEQUEL,True,True
8754,4884,PARENT,True,True
8837,3479,PARENT,True,True
8935,8925,CHARACTER,True,False
8963,5027,PREQUEL,True,True
8963,6899,SEQUEL,True,True
9100,6129,PARENT,True,True
9708,86,PARENT,False,False
9819,9820,PREQUEL,False,False
10276,4053,PARENT,True,True
10306,6129,PARENT,True,True
10384,99361,ALTERNATIVE,True,True
10384,7748,SEQUEL,True,True
10470,20849,SEQUEL,True,True
10666,4362,PARENT,True,True
10735,329,PARENT,True,True
11299,5710,PARENT,True,True
11483,6675,ALTERNATIVE,True,True
13505,13503,PREQUEL,True,True
13817,13819,SEQUEL,True,True
13817,13821,SIDE_STORY,True,True
13817,13825,SIDE_STORY,True,True
13817,13827,SIDE_STORY,True,True
13817,13829,SIDE_STORY,True,True
13817,13831,SIDE_STORY,True,True
14617,2418,ALTERNATIVE,True,True
15093,5305,PARENT,True,True
15129,145442,OTHER,True,False
16041,8375,PREQUEL,False,False
16740,6574,SUMMARY,True,True
17213,1960,PARENT,False,False
17213,169982,SIDE_STORY,True,True
17749,6604,PARENT,True,True
18449,80,PARENT,False,False
18577,18573,PARENT,False,False
19945,5300,PARENT,True,True
125574,203,PARENT,False,False
126881,6482,PREQUEL,True,True
126881,6481,SEQUEL,True,True
130211,3653,PARENT,True,True
158619,102983,PREQUEL,False,False
168635,5848,CHARACTER,True,False
168635,14537,CHARACTER,True,False
168635,169828,CHARACTER,True,False
169982,17213,PARENT,True,True
206729,4224,PARENT,True,True
6166,9618,SIDE_STORY,True,True
6166,1195,CHARACTER,True,False
6166,5940,CHARACTER,True,False
6166,6205,CHARACTER,True,False
6288,3927,PREQUEL,True,True
6336,87,PREQUEL,False,False
6336,14007,PREQUEL,True,True
6336,88,SEQUEL,False,False
6336,20707,OTHER,True,False
6336,21658,ALTERNATIVE,True,True
6336,98504,SEQUEL,True,True
6336,101554,SEQUEL,True,True
6336,7113,OTHER,False,False
6336,104557,SEQUEL,True,True
6336,112451,ALTERNATIVE,False,False
6336,112452,OTHER,False,False
6336,136641,OTHER,False,False
6336,212323,CHARACTER,True,False
6347,9471,SEQUEL,True,True
6347,7870,SIDE_STORY,True,True
6347,7805,SIDE_STORY,True,True
6347,107348,SIDE_STORY,True,True
6381,3667,PREQUEL,True,True
6381,20650,SEQUEL,True,True
6408,7669,PREQUEL,True,True
6408,8481,PREQUEL,True,True
6467,8331,SIDE_STORY,True,True
6467,235,PARENT,False,False
6500,10073,SEQUEL,True,True
6500,8668,SIDE_STORY,True,True
6500,9202,SIDE_STORY,True,True
6547,9062,SIDE_STORY,True,True
6547,10067,SIDE_STORY,True,True
6547,143150,CHARACTER,True,False
6547,20997,CHARACTER,True,False
6547,207886,OTHER,False,False
6574,16646,SIDE_STORY,True,True
6574,16648,OTHER,True,False
6574,16740,OTHER,True,False
6581,5355,PARENT,True,True
6634,5355,PREQUEL,True,True
6634,9745,SEQUEL,True,True
6634,9630,SIDE_STORY,True,True
6634,10483,SIDE_STORY,True,True
6637,6372,PREQUEL,True,True
6707,4898,PREQUEL,True,True
6707,9136,SIDE_STORY,True,True
6707,20606,ALTERNATIVE,True,True
6746,8408,SIDE_STORY,True,True
6746,20652,SEQUEL,True,True
6746,2251,CHARACTER,True,False
6772,8514,SEQUEL,True,True
6772,8648,SIDE_STORY,True,True
6772,20618,ALTERNATIVE,True,True
6787,13993,SEQUEL,True,True
6802,8197,SIDE_STORY,True,True
6862,5680,PARENT,True,True
6864,4918,PREQUEL,True,True
6875,6918,CHARACTER,True,False
6875,15847,ALTERNATIVE,True,True
6883,6129,PREQUEL,True,True
6895,13115,PREQUEL,True,True
6895,9065,SEQUEL,True,True
6895,10350,SIDE_STORY,True,True
6895,13117,ALTERNATIVE,True,True
6895,21474,SPIN_OFF,True,True
6895,115879,SIDE_STORY,False,False
6895,11663,OTHER,True,False
6895,139386,ALTERNATIVE,True,True
6922,356,ALTERNATIVE,True,True
6922,11741,PREQUEL,True,True
6922,19603,ALTERNATIVE,True,True
6922,20791,ALTERNATIVE,True,True
6922,98035,ALTERNATIVE,True,True
6922,10012,CHARACTER,True,False
6922,14829,SPIN_OFF,True,True
6922,21717,ALTERNATIVE,True,True
6922,12565,ALTERNATIVE,True,True
6922,21318,ALTERNATIVE,True,True
6922,97815,ALTERNATIVE,True,True
6951,3972,PARENT,True,True
6951,104932,OTHER,False,False
6956,10521,SEQUEL,True,True
6956,21764,ALTERNATIVE,True,True
6959,5670,PARENT,True,True
6973,8800,SIDE_STORY,True,True
6973,10201,SIDE_STORY,True,True
6974,9220,SIDE_STORY,True,True
6979,9167,SIDE_STORY,True,True
6979,9924,SIDE_STORY,True,True
6988,8687,PARENT,True,True
7054,9366,SIDE_STORY,True,True
7054,10298,SIDE_STORY,True,True
7059,11285,ALTERNATIVE,True,True
7059,12079,CHARACTER,True,False
7062,6984,PREQUEL,True,True
7062,9563,SEQUEL,True,True
7088,8465,SIDE_STORY,True,True
7148,8302,SIDE_STORY,True,True
7148,8619,OTHER,True,False
7254,3227,PREQUEL,True,True
7254,202418,SEQUEL,True,True
7311,4382,PREQUEL,True,True
7311,20566,SPIN_OFF,True,True
7311,849,PREQUEL,True,True
7334,5337,PREQUEL,True,True
7334,10330,SEQUEL,True,True
7337,5060,PARENT,True,True
7338,6573,SEQUEL,True,True
7338,4182,PREQUEL,True,True
7456,2432,SEQUEL,True,True
7465,3167,ALTERNATIVE,True,True
7472,918,ALTERNATIVE,True,True
7472,9735,OTHER,True,False
7549,5080,PREQUEL,True,True
7561,18375,OTHER,True,False
7580,4196,PREQUEL,True,True
7580,11255,SEQUEL,True,True
7580,8507,SIDE_STORY,True,True
7590,8599,SIDE_STORY,True,True
7591,8961,ALTERNATIVE,True,True
7592,10049,SEQUEL,True,True
7592,10886,SIDE_STORY,True,True
7593,5042,PARENT,True,True
7596,9598,ALTERNATIVE,True,True
7596,11785,ALTERNATIVE,True,True
7598,10104,SIDE_STORY,True,True
7598,12723,ALTERNATIVE,True,True
7627,9510,SEQUEL,True,True
7627,9396,SIDE_STORY,True,True
7645,9288,SIDE_STORY,True,True
7645,603,ALTERNATIVE,True,True
7645,5684,ALTERNATIVE,True,True
7645,9893,ALTERNATIVE,True,True
7645,100661,ALTERNATIVE,True,True
7645,1932,ALTERNATIVE,True,True
7645,1534,ALTERNATIVE,True,True
7645,12191,ALTERNATIVE,True,True
7645,21506,ALTERNATIVE,True,True
7645,21001,ALTERNATIVE,True,True
7645,16419,ALTERNATIVE,True,True
7645,20577,ALTERNATIVE,True,True
7645,98059,ALTERNATIVE,True,True
7645,8133,CHARACTER,True,False
7645,9979,CHARACTER,True,False
7645,12221,CHARACTER,True,False
7645,16442,CHARACTER,True,False
7645,20549,CHARACTER,True,False
7645,21137,CHARACTER,True,False
7645,21504,CHARACTER,True,False
7645,101908,CHARACTER,True,False
7645,105857,ALTERNATIVE,True,True
7645,112748,ALTERNATIVE,True,True
7645,126905,ALTERNATIVE,True,True
7645,11569,CHARACTER,True,False
7645,135864,CHARACTER,True,False
7645,10736,CHARACTER,True,False
7645,142080,ALTERNATIVE,True,True
7645,157883,ALTERNATIVE,True,True
7645,159429,CHARACTER,True,False
7645,171030,ALTERNATIVE,True,True
7645,185073,ALTERNATIVE,True,True
7645,202957,ALTERNATIVE,True,True
7647,9074,SEQUEL,True,True
7655,5028,PREQUEL,True,True
7655,11917,SEQUEL,True,True
7674,10030,SEQUEL,True,True
7674,15711,SUMMARY,True,True
7695,1565,PARENT,True,True
7695,6178,PREQUEL,True,True
7712,6986,PREQUEL,True,True
7712,9309,SEQUEL,True,True
7720,2159,PREQUEL,True,True
7720,9124,SIDE_STORY,True,True
7724,10083,SIDE_STORY,True,True
7739,6682,PARENT,True,True
7745,4038,PREQUEL,True,True
7748,10384,PREQUEL,True,True
7761,4056,PREQUEL,True,True
7761,185259,SEQUEL,True,True
7762,10216,PARENT,True,True
7768,11341,SEQUEL,True,True
7768,10923,SIDE_STORY,True,True
7768,87533,OTHER,True,False
7768,105663,SIDE_STORY,True,True
7768,100570,SIDE_STORY,True,True
7768,15313,CHARACTER,True,False
7769,4224,CHARACTER,True,False
7769,6213,CHARACTER,True,False
7774,5305,PREQUEL,True,True
7774,15095,SIDE_STORY,True,True
7774,6112,PARENT,True,True
7785,8985,SIDE_STORY,True,True
7785,97917,SPIN_OFF,True,True
7785,137819,SPIN_OFF,True,True
7791,5680,PREQUEL,True,True
7791,9203,SIDE_STORY,True,True
7791,9617,SIDE_STORY,True,True
7791,9734,SIDE_STORY,True,True
7793,1771,PREQUEL,True,True
7793,10346,SEQUEL,True,True
7858,5958,PARENT,True,True
7870,6347,PARENT,True,True
7897,6392,PREQUEL,True,True
7897,9744,SEQUEL,True,True
7969,18525,SEQUEL,True,True
7969,10458,ALTERNATIVE,True,True
7972,21796,ALTERNATIVE,True,True
8017,8250,PREQUEL,True,True
8022,6444,PARENT,True,True
8023,6213,PARENT,True,True
8023,19697,SEQUEL,True,True
8025,11733,SEQUEL,True,True
8025,11731,SIDE_STORY,True,True
8026,17379,PREQUEL,False,False
8038,4477,PREQUEL,True,True
8038,5690,SEQUEL,True,True
8057,6112,PREQUEL,True,True
8057,10297,SIDE_STORY,True,True
8062,98,PARENT,True,True
8074,9515,SEQUEL,True,True
8078,3358,PARENT,True,True
8086,10934,CHARACTER,True,False
8097,1412,PARENT,False,False
8098,75,PREQUEL,True,True
8098,17080,SEQUEL,True,True
8098,143201,SEQUEL,True,True
8100,10624,SEQUEL,True,True
8101,10187,OTHER,True,False
8110,21620,SEQUEL,True,True
8129,9754,SIDE_STORY,True,True
8129,10391,OTHER,True,False
8132,8287,PARENT,True,True
8133,5753,PREQUEL,True,True
8133,9979,SEQUEL,True,True
8133,603,CHARACTER,True,False
8133,1534,CHARACTER,True,False
8133,1932,CHARACTER,True,False
8133,7645,CHARACTER,True,False
8133,5684,CHARACTER,True,False
8134,516,PARENT,True,True
8141,3858,ALTERNATIVE,False,False
8141,8140,ALTERNATIVE,False,False
8190,5690,PREQUEL,True,True
8192,8191,PARENT,True,True
8196,8316,PREQUEL,True,True
8196,6582,CHARACTER,True,False
8197,6802,PARENT,True,True
8206,126885,SEQUEL,True,True
8217,19619,SEQUEL,True,True
8217,6008,ALTERNATIVE,True,True
8217,10359,ALTERNATIVE,True,True
8217,12963,ALTERNATIVE,True,True
8217,21134,ALTERNATIVE,True,True
8217,17497,ALTERNATIVE,True,True
8217,113689,ALTERNATIVE,True,True
8217,20784,ALTERNATIVE,True,True
8245,8410,PARENT,True,True
8246,1735,PARENT,True,True
8246,10659,OTHER,True,False
8247,269,PARENT,True,True
8248,3256,OTHER,True,False
8248,145751,SIDE_STORY,False,False
8249,3256,ALTERNATIVE,True,True
8277,15377,SEQUEL,True,True
8277,9362,SIDE_STORY,True,True
8277,13127,SIDE_STORY,True,True
8287,80,PARENT,False,False
8287,8132,SIDE_STORY,True,True
8289,3888,PREQUEL,True,True
8294,2590,ALTERNATIVE,True,True
8302,7148,PARENT,True,True
8310,20790,ALTERNATIVE,True,True
8310,235,CHARACTER,False,False
8310,2514,ALTERNATIVE,True,True
8311,6444,PREQUEL,True,True
8311,9673,SIDE_STORY,True,True
8331,6467,PREQUEL,True,True
8331,235,PARENT,False,False
8336,17263,SIDE_STORY,True,True
8357,8356,PREQUEL,True,True
8357,7175,PARENT,True,True
8357,120831,SEQUEL,True,True
8369,8368,PREQUEL,True,True
8369,10116,SEQUEL,True,True
8369,966,PARENT,False,False
8407,9790,SEQUEL,True,True
8407,5958,PREQUEL,True,True
8408,6746,PARENT,True,True
8409,6130,PREQUEL,True,True
8410,5962,PREQUEL,True,True
8410,10370,SEQUEL,True,True
8410,8245,SIDE_STORY,True,True
8410,136668,CHARACTER,True,False
8424,9581,SIDE_STORY,True,True
8438,1565,PARENT,True,True
8449,110346,OTHER,False,False
8456,6633,PREQUEL,True,True
8456,10924,SEQUEL,True,True
8456,16363,SEQUEL,True,True
8457,4548,ALTERNATIVE,True,True
8457,18497,PARENT,True,True
8460,10620,ALTERNATIVE,True,True
8465,7088,PARENT,True,True
8476,10180,SIDE_STORY,True,True
8479,5060,PREQUEL,True,True
8479,15195,SEQUEL,True,True
8479,10497,SIDE_STORY,True,True
8481,6408,SEQUEL,True,True
8507,7580,PARENT,True,True
8514,6772,PREQUEL,True,True
8514,9252,SEQUEL,True,True
8514,20618,ALTERNATIVE,True,True
8518,99,PARENT,True,True
8525,9675,PREQUEL,True,True
8525,10080,SEQUEL,True,True
8525,17725,SPIN_OFF,True,True
8532,1604,PARENT,True,True
8536,9347,SEQUEL,True,True
8538,6117,PREQUEL,True,True
8557,10378,SEQUEL,True,True
8557,9888,SIDE_STORY,True,True
8557,10849,CHARACTER,False,False
8557,15453,CHARACTER,False,False
8577,6987,PREQUEL,True,True
8599,7590,PARENT,True,True
8609,235,PARENT,False,False
8619,7148,PARENT,True,True
8624,10444,SEQUEL,True,True
8624,552,PARENT,False,False
8635,6112,PARENT,True,True
8648,6772,PARENT,True,True
8666,1064,OTHER,True,False
8668,6500,PARENT,True,True
8675,10119,SEQUEL,True,True
8676,11235,SEQUEL,True,True
8676,9117,SIDE_STORY,True,True
8676,9925,SIDE_STORY,True,True
8706,8710,PREQUEL,True,True
8710,8706,SEQUEL,True,True
8728,18881,SIDE_STORY,True,True
8728,2904,PARENT,True,True
8740,4155,SEQUEL,True,True
8740,21,PARENT,False,False
8768,15895,ALTERNATIVE,True,True
8769,10020,SEQUEL,True,True
8769,21685,CHARACTER,True,False
8769,10719,CHARACTER,True,False
8769,10108,SIDE_STORY,True,True
8769,19727,OTHER,False,False
8795,10739,OTHER,False,False
8795,151799,SEQUEL,True,True
8800,6973,PARENT,True,True
8909,5306,PARENT,True,True
8918,6201,PARENT,True,True
8925,8935,CHARACTER,True,False
8934,12857,ALTERNATIVE,True,True
8937,4654,PREQUEL,True,True
8937,10249,SIDE_STORY,True,True
8937,11743,SIDE_STORY,True,True
8937,100185,SEQUEL,True,True
8950,283,ALTERNATIVE,False,False
8950,5494,PREQUEL,True,True
8950,184639,ALTERNATIVE,True,True
8958,119347,SEQUEL,True,True
8960,10802,SEQUEL,True,True
8960,9797,SIDE_STORY,True,True
8961,7591,ALTERNATIVE,True,True
8961,10324,SEQUEL,True,True
8964,6899,PREQUEL,True,True
8964,140340,PREQUEL,True,True
8964,146171,SIDE_STORY,True,True
8964,147814,SEQUEL,True,True
8964,147815,SEQUEL,True,True
8985,7785,PARENT,True,True
8987,155740,SEQUEL,True,True
9005,4804,PREQUEL,True,True
9005,11773,SEQUEL,True,True
9006,3998,SEQUEL,True,True
9007,1960,PARENT,False,False
9013,6604,PREQUEL,True,True
9013,17753,SIDE_STORY,True,True
9023,1604,PARENT,True,True
9032,5231,PARENT,True,True
9040,80,PARENT,False,False
9047,6213,PARENT,True,True
9055,10232,SEQUEL,True,True
9062,6547,PARENT,True,True
9063,6213,PARENT,True,True
9065,6895,PREQUEL,True,True
9065,13119,ALTERNATIVE,True,True
9074,7647,PREQUEL,True,True
9091,3622,PARENT,True,True
9107,1565,PREQUEL,True,True
9107,14093,SEQUEL,True,True
9107,9917,SIDE_STORY,True,True
9107,10740,SIDE_STORY,True,True
9107,11853,SIDE_STORY,True,True
9107,14123,ALTERNATIVE,True,True
9107,97635,ALTERNATIVE,True,True
9120,9513,ALTERNATIVE,True,True
9121,4334,PARENT,True,True
9124,7720,PARENT,True,True
9127,4038,PARENT,True,True
9136,6707,PARENT,True,True
9159,2130,ALTERNATIVE,True,True
9167,6979,PARENT,True,True
9181,5667,PREQUEL,True,True
9181,13663,SEQUEL,True,True
9201,857,PREQUEL,True,True
9202,6500,PARENT,True,True
9203,7017,PREQUEL,True,True
9203,7791,PARENT,True,True
9204,9395,ALTERNATIVE,True,True
9204,21097,ALTERNATIVE,True,True
9213,10122,SIDE_STORY,True,True
9213,10918,ALTERNATIVE,True,True
9220,6974,PARENT,True,True
9241,4075,PREQUEL,True,True
9241,1544,SEQUEL,True,True
9252,8514,PREQUEL,True,True
9252,9465,SEQUEL,True,True
9252,20618,ALTERNATIVE,True,True
9287,4057,PARENT,True,True
9288,7645,PARENT,True,True
9290,3001,PARENT,True,True
9308,6893,ALTERNATIVE,True,True
9308,21245,SEQUEL,True,True
9309,7712,PREQUEL,True,True
9309,12961,SEQUEL,True,True
9311,3102,PREQUEL,True,True
9312,10443,SEQUEL,True,True
9322,98970,SIDE_STORY,False,False
9328,10101,CHARACTER,True,False
9339,20459,PARENT,True,True
9339,180851,SEQUEL,True,True
9340,7176,PARENT,True,True
9345,6472,ALTERNATIVE,False,False
9346,6901,PREQUEL,True,True
9346,111121,SEQUEL,True,True
9353,62,PARENT,True,True
9353,2595,PARENT,True,True
9355,5277,PARENT,True,True
9362,8277,PARENT,True,True
9395,9204,ALTERNATIVE,True,True
9435,2867,PREQUEL,True,True
9441,6586,PREQUEL,True,True
9465,9252,PREQUEL,True,True
9465,9724,SEQUEL,True,True
9465,20618,ALTERNATIVE,True,True
9487,15839,OTHER,True,False
9487,4365,PREQUEL,True,True
9506,1807,ALTERNATIVE,True,True
9518,3164,PREQUEL,True,True
9536,15069,SEQUEL,False,False
9563,7062,PREQUEL,True,True
9563,11237,SEQUEL,True,True
9581,8424,PARENT,True,True
9600,2530,ALTERNATIVE,True,True
9608,12437,SIDE_STORY,True,True
9627,10908,SEQUEL,True,True
9627,13677,CHARACTER,True,False
9630,7857,PREQUEL,True,True
9630,6634,PARENT,True,True
9673,8311,PARENT,True,True
9675,8525,SEQUEL,True,True
9689,122241,SEQUEL,True,True
9689,122694,CHARACTER,False,False
9744,7897,PREQUEL,True,True
9796,3006,PARENT,True,True
9797,8960,PARENT,True,True
9799,966,PARENT,False,False
9849,7730,PARENT,True,True
9861,9875,CHARACTER,True,False
9865,5060,PARENT,True,True
9875,3080,CHARACTER,True,False
9875,9861,CHARACTER,True,False
9973,6156,PREQUEL,False,False
9973,18489,SEQUEL,False,False
9973,107070,PARENT,False,False
10017,984,ALTERNATIVE,False,False
10017,813,PARENT,False,False
10067,6547,PARENT,True,True
10098,5678,PARENT,True,True
10104,7598,PARENT,True,True
10108,10020,PARENT,True,True
10108,8769,PARENT,True,True
10118,1491,OTHER,False,False
10118,207037,SEQUEL,True,True
10122,9213,PARENT,True,True
10122,10918,PARENT,True,True
10180,8476,PARENT,True,True
10201,6973,PARENT,True,True
10202,6297,PREQUEL,True,True
10256,4127,ALTERNATIVE,True,True
10280,4360,PREQUEL,True,True
10286,3707,PARENT,True,True
10298,7054,PARENT,True,True
10391,8129,PARENT,True,True
10528,10527,PREQUEL,True,True
10528,10524,SEQUEL,True,True
10628,6050,PARENT,True,True
10643,918,PARENT,True,True
10659,20,PARENT,True,True
10659,8246,PARENT,True,True
10855,4331,PREQUEL,True,True
10855,10856,SEQUEL,True,True
10862,22,PARENT,True,True
10886,7592,PARENT,True,True
10918,9213,ALTERNATIVE,True,True
10918,10122,SIDE_STORY,True,True
11069,1565,PARENT,True,True
11787,10033,PARENT,True,True
12723,7598,ALTERNATIVE,True,True
13127,8277,PARENT,True,True
13179,13177,PREQUEL,True,True
13179,13465,SEQUEL,True,True
13511,13503,PARENT,True,True
13819,13817,PREQUEL,True,True
14007,6336,SEQUEL,True,True
14007,86,PARENT,False,False
14007,80,PARENT,False,False
14007,85,PARENT,False,False
14007,87,PARENT,False,False
14007,21658,SEQUEL,True,True
15095,7774,PARENT,True,True
16646,6574,PARENT,True,True
16648,6574,OTHER,True,False
17753,9013,PARENT,True,True
18375,7561,PARENT,True,True
18881,8728,PARENT,True,True
18939,18937,PREQUEL,True,True
18939,18941,SEQUEL,True,True
98208,2033,PARENT,True,True
107255,2104,PARENT,True,True
110465,6682,PARENT,True,True
120831,8357,PREQUEL,True,True
120831,13433,OTHER,True,False
121062,11679,SEQUEL,True,True
121835,1960,PARENT,False,False
124439,124438,PREQUEL,True,True
